id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	fdrp
cisIL6R	met-d-non_HDL_C	Total cholesterol minus HDL-C || id:met-d-non_HDL_C	cisIL6R	Inverse variance weighted	26	0.11560029396428788	0.025777065822141974	7.304466719148101e-6	0.0032797055568974977
cisIL6R	met-d-Omega_3	Omega-3 fatty acids || id:met-d-Omega_3	cisIL6R	Inverse variance weighted	26	0.10370930516675624	0.030599748104634814	7.009152642752907e-4	0.26144139357468343
cisIL6R	met-d-Omega_3_pct	Ratio of omega-3 fatty acids to total fatty acids || id:met-d-Omega_3_pct	cisIL6R	Inverse variance weighted	26	0.062921361478865	0.026958279871868076	0.019594291899542295	1
cisIL6R	met-d-Omega_6	Omega-6 fatty acids || id:met-d-Omega_6	cisIL6R	Inverse variance weighted	26	0.14597896141777236	0.02531466498758289	8.089782303398222e-9	3.931634199451536e-6
cisIL6R	met-d-Omega_6_by_Omega_3	Ratio of omega-6 fatty acids to omega-3 fatty acids || id:met-d-Omega_6_by_Omega_3	cisIL6R	Inverse variance weighted	26	-0.056794484178876226	0.02798050931457424	0.04237815817328269	1
cisIL6R	met-d-Omega_6_pct	Ratio of omega-6 fatty acids to total fatty acids || id:met-d-Omega_6_pct	cisIL6R	Inverse variance weighted	26	0.027882155445936776	0.025896951309803774	0.28163315757026897	1
cisIL6R	met-d-Phe	Phenylalanine || id:met-d-Phe	cisIL6R	Inverse variance weighted	26	-0.010819581533096269	0.025948750170128532	0.676707928901936	1
cisIL6R	met-d-Phosphatidylc	Phosphatidylcholines || id:met-d-Phosphatidylc	cisIL6R	Inverse variance weighted	26	0.15716541014436486	0.024285244725301854	9.694358184373207e-11	4.779318584895991e-8
cisIL6R	met-d-Phosphoglyc	Phosphoglycerides || id:met-d-Phosphoglyc	cisIL6R	Inverse variance weighted	26	0.1425645204225578	0.02469228587634006	7.757427499475308e-9	3.777867192244475e-6
cisIL6R	met-d-PUFA	Polyunsaturated fatty acids || id:met-d-PUFA	cisIL6R	Inverse variance weighted	26	0.14828901515072762	0.026960636976385125	3.793511470016861e-8	1.8322660400181438e-5
cisIL6R	met-d-PUFA_by_MUFA	Ratio of polyunsaturated fatty acids to monounsaturated fatty acids || id:met-d-PUFA_by_MUFA	cisIL6R	Inverse variance weighted	26	0.03602221242140918	0.02559458196159422	0.1593042054873302	1
cisIL6R	met-d-PUFA_pct	Ratio of polyunsaturated fatty acids to total fatty acids || id:met-d-PUFA_pct	cisIL6R	Inverse variance weighted	26	0.035910526179065934	0.024950261752102333	0.15006991931918615	1
cisIL6R	met-d-Pyruvate	Pyruvate || id:met-d-Pyruvate	cisIL6R	Inverse variance weighted	26	-0.1274175973315463	0.02754418578509924	3.7291327342535665e-6	0.0017079427922881334
cisIL6R	met-d-Remnant_C	Remnant cholesterol (non-HDL, non-LDL -cholesterol) || id:met-d-Remnant_C	cisIL6R	Inverse variance weighted	26	0.09944573054536443	0.025751297190780856	1.1256594655694982e-4	0.046714867821134175
cisIL6R	met-d-S_HDL_C	Cholesterol in small HDL || id:met-d-S_HDL_C	cisIL6R	Inverse variance weighted	26	0.16649272884983918	0.04068703891581516	4.2760674115165873e-5	0.018387089869521325
cisIL6R	met-d-S_HDL_C_pct	Cholesterol to total lipids ratio in small HDL || id:met-d-S_HDL_C_pct	cisIL6R	Inverse variance weighted	26	0.018871964497361917	0.03020521632190925	0.5321078648531892	1
cisIL6R	met-d-S_HDL_CE	Cholesteryl esters in small HDL || id:met-d-S_HDL_CE	cisIL6R	Inverse variance weighted	26	0.16109688618622597	0.04165675968204912	1.1007193164638819e-4	0.045789923564897486
cisIL6R	met-d-S_HDL_CE_pct	Cholesteryl esters to total lipids ratio in small HDL || id:met-d-S_HDL_CE_pct	cisIL6R	Inverse variance weighted	26	0.01612619444252885	0.032367161385831615	0.6183240381494415	1
cisIL6R	met-d-S_HDL_FC	Free cholesterol in small HDL || id:met-d-S_HDL_FC	cisIL6R	Inverse variance weighted	26	0.16004218490259328	0.03509595439863079	5.1121474770924646e-6	0.0023260271020770712
cisIL6R	met-d-S_HDL_FC_pct	Free cholesterol to total lipids ratio in small HDL || id:met-d-S_HDL_FC_pct	cisIL6R	Inverse variance weighted	26	0.015439199506082989	0.030694640101067577	0.6149689555071975	1
cisIL6R	met-d-S_HDL_L	Total lipids in small HDL || id:met-d-S_HDL_L	cisIL6R	Inverse variance weighted	26	0.15885363540087746	0.04066202803888536	9.357195631412875e-5	0.03930022165193407
cisIL6R	met-d-S_HDL_P	Concentration of small HDL particles || id:met-d-S_HDL_P	cisIL6R	Inverse variance weighted	26	0.17117310651330078	0.04090255951359954	2.8529211957235184e-5	0.01243873641335454
cisIL6R	met-d-S_HDL_PL	Phospholipids in small HDL || id:met-d-S_HDL_PL	cisIL6R	Inverse variance weighted	26	0.15254336240011993	0.03941924519366152	1.0893864408393136e-4	0.04553635322708331
cisIL6R	met-d-S_HDL_PL_pct	Phospholipids to total lipids ratio in small HDL || id:met-d-S_HDL_PL_pct	cisIL6R	Inverse variance weighted	26	-0.008359190981073062	0.02505447186659472	0.7386507187875813	1
cisIL6R	met-d-S_HDL_TG	Triglycerides in small HDL || id:met-d-S_HDL_TG	cisIL6R	Inverse variance weighted	26	0.04434526721027473	0.030167289841517928	0.14156757938656533	1
cisIL6R	met-d-S_HDL_TG_pct	Triglycerides to total lipids ratio in small HDL || id:met-d-S_HDL_TG_pct	cisIL6R	Inverse variance weighted	26	-0.020249392290172297	0.027793618583459367	0.46626923511113877	1
cisIL6R	met-d-S_LDL_C	Cholesterol in small LDL || id:met-d-S_LDL_C	cisIL6R	Inverse variance weighted	26	0.11917192300664924	0.025942631273510666	4.355150142359545e-6	0.0019859484649159525
cisIL6R	met-d-S_LDL_C_pct	Cholesterol to total lipids ratio in small LDL || id:met-d-S_LDL_C_pct	cisIL6R	Inverse variance weighted	26	0.1734727507290448	0.027850324295926297	4.701666941132645e-10	2.3085184680961284e-7
cisIL6R	met-d-S_LDL_CE	Cholesteryl esters in small LDL || id:met-d-S_LDL_CE	cisIL6R	Inverse variance weighted	26	0.12450775151096871	0.02593150110932511	1.5755283899789058e-6	7.35771758120149e-4
cisIL6R	met-d-S_LDL_CE_pct	Cholesteryl esters to total lipids ratio in small LDL || id:met-d-S_LDL_CE_pct	cisIL6R	Inverse variance weighted	26	0.160347097496753	0.025876609422605914	5.769446910139212e-10	2.8270289859682136e-7
cisIL6R	met-d-S_LDL_FC	Free cholesterol in small LDL || id:met-d-S_LDL_FC	cisIL6R	Inverse variance weighted	26	0.09317294120608476	0.027065403229175986	5.763409863124619e-4	0.21843323381242305
cisIL6R	met-d-S_LDL_FC_pct	Free cholesterol to total lipids ratio in small LDL || id:met-d-S_LDL_FC_pct	cisIL6R	Inverse variance weighted	26	0.014971074657192237	0.029274989534612453	0.6090747013838108	1
cisIL6R	met-d-S_LDL_L	Total lipids in small LDL || id:met-d-S_LDL_L	cisIL6R	Inverse variance weighted	26	0.10758377169974527	0.02590948342907742	3.2916017025168725e-5	0.014285551388923226
cisIL6R	met-d-S_LDL_P	Concentration of small LDL particles || id:met-d-S_LDL_P	cisIL6R	Inverse variance weighted	26	0.09280509634759873	0.025941453110598794	3.4691934467279443e-4	0.138420818524445
cisIL6R	met-d-S_LDL_PL	Phospholipids in small LDL || id:met-d-S_LDL_PL	cisIL6R	Inverse variance weighted	26	0.07474370884568071	0.026647899406889452	0.005033796003965045	1
cisIL6R	met-d-S_LDL_PL_pct	Phospholipids to total lipids ratio in small LDL || id:met-d-S_LDL_PL_pct	cisIL6R	Inverse variance weighted	26	-0.17816577113779045	0.02587265464953267	5.727913032392865e-12	2.846772777099254e-9
cisIL6R	met-d-S_LDL_TG	Triglycerides in small LDL || id:met-d-S_LDL_TG	cisIL6R	Inverse variance weighted	26	0.046422494159500435	0.027569681201540564	0.09221566452194743	1
cisIL6R	met-d-S_LDL_TG_pct	Triglycerides to total lipids ratio in small LDL || id:met-d-S_LDL_TG_pct	cisIL6R	Inverse variance weighted	26	-0.03868933733770904	0.03414412943572455	0.25716458429387434	1
cisIL6R	met-d-S_VLDL_C	Cholesterol in small VLDL || id:met-d-S_VLDL_C	cisIL6R	Inverse variance weighted	26	0.05432753664871398	0.025912363369618687	0.03603010843450319	1
cisIL6R	met-d-S_VLDL_C_pct	Cholesterol to total lipids ratio in small VLDL || id:met-d-S_VLDL_C_pct	cisIL6R	Inverse variance weighted	26	-0.0075172437613088595	0.03841196794948949	0.8448445435654779	1
cisIL6R	met-d-S_VLDL_CE	Cholesteryl esters in small VLDL || id:met-d-S_VLDL_CE	cisIL6R	Inverse variance weighted	26	0.04142954980887532	0.025881335039290628	0.10943227845329621	1
cisIL6R	met-d-S_VLDL_CE_pct	Cholesteryl esters to total lipids ratio in small VLDL || id:met-d-S_VLDL_CE_pct	cisIL6R	Inverse variance weighted	26	-0.04999317640069331	0.039224233073923274	0.2024691953054332	1
cisIL6R	met-d-S_VLDL_FC	Free cholesterol in small VLDL || id:met-d-S_VLDL_FC	cisIL6R	Inverse variance weighted	26	0.07518528151759783	0.025920830275162985	0.00372480099614673	1
cisIL6R	met-d-S_VLDL_FC_pct	Free cholesterol to total lipids ratio in small VLDL || id:met-d-S_VLDL_FC_pct	cisIL6R	Inverse variance weighted	26	0.0451015214001419	0.03566757482670844	0.2060518976012602	1
cisIL6R	met-d-S_VLDL_L	Total lipids in small VLDL || id:met-d-S_VLDL_L	cisIL6R	Inverse variance weighted	26	0.06623514607210351	0.025659141469080375	0.009841562430452236	1
cisIL6R	met-d-S_VLDL_P	Concentration of small VLDL particles || id:met-d-S_VLDL_P	cisIL6R	Inverse variance weighted	26	0.06236023320801996	0.025583942892612888	0.014790217689683407	1
cisIL6R	met-d-S_VLDL_PL	Phospholipids in small VLDL || id:met-d-S_VLDL_PL	cisIL6R	Inverse variance weighted	26	0.07254594359592122	0.025865265230637948	0.005035356089576892	1
cisIL6R	met-d-S_VLDL_PL_pct	Phospholipids to total lipids ratio in small VLDL || id:met-d-S_VLDL_PL_pct	cisIL6R	Inverse variance weighted	26	0.03775194928075207	0.035905860757761025	0.2930681741397516	1
cisIL6R	met-d-S_VLDL_TG	Triglycerides in small VLDL || id:met-d-S_VLDL_TG	cisIL6R	Inverse variance weighted	26	0.05555535008281013	0.030901134132215236	0.07220208391284852	1
cisIL6R	met-d-S_VLDL_TG_pct	Triglycerides to total lipids ratio in small VLDL || id:met-d-S_VLDL_TG_pct	cisIL6R	Inverse variance weighted	26	-0.006824952081564962	0.0377520190804244	0.8565373081200531	1
cisIL6R	met-d-SFA	Saturated fatty acids || id:met-d-SFA	cisIL6R	Inverse variance weighted	26	0.0914526391497011	0.025705621589919132	3.741301252634385e-4	0.14815552960432163
cisIL6R	met-d-SFA_pct	Ratio of saturated fatty acids to total fatty acids || id:met-d-SFA_pct	cisIL6R	Inverse variance weighted	26	-0.013422662773351798	0.025589546579324763	0.5999051253204946	1
cisIL6R	met-d-Sphingomyelins	Sphingomyelins || id:met-d-Sphingomyelins	cisIL6R	Inverse variance weighted	26	0.07124438830319271	0.024231104005513458	0.003279962478016068	1
cisIL6R	met-d-TG_by_PG	Ratio of triglycerides to phosphoglycerides || id:met-d-TG_by_PG	cisIL6R	Inverse variance weighted	26	0.013192436699735818	0.024667114901801915	0.5927751642539199	1
cisIL6R	met-d-Total_BCAA	Total concentration of branched-chain amino acids (leucine + isoleucine + valine) || id:met-d-Total_BCAA	cisIL6R	Inverse variance weighted	26	0.053866153794215284	0.025085896774188477	0.031771918867111545	1
cisIL6R	met-d-Total_C	Total cholesterol || id:met-d-Total_C	cisIL6R	Inverse variance weighted	26	0.1326452104999124	0.025088625259652095	1.2429399570862869e-7	5.941252994872451e-5
cisIL6R	met-d-Total_CE	Total esterified cholesterol || id:met-d-Total_CE	cisIL6R	Inverse variance weighted	26	0.13521494590390987	0.02499863428295364	6.341538915272601e-8	3.0502802182461208e-5
cisIL6R	met-d-Total_FA	Total fatty acids || id:met-d-Total_FA	cisIL6R	Inverse variance weighted	26	0.10805579346898614	0.02741618903043929	8.103666032155048e-5	0.034315416420111364
cisIL6R	met-d-Total_FC	Total free cholesterol || id:met-d-Total_FC	cisIL6R	Inverse variance weighted	26	0.12436258889119638	0.025318268741270963	9.01656261874893e-7	4.246800993430746e-4
cisIL6R	met-d-Total_L	Total lipids in lipoprotein particles || id:met-d-Total_L	cisIL6R	Inverse variance weighted	26	0.14452433210555765	0.025499710097448648	1.447394883729461e-8	7.0198651860878865e-6
cisIL6R	met-d-Total_P	Total concentration of lipoprotein particles || id:met-d-Total_P	cisIL6R	Inverse variance weighted	26	0.15842557628781292	0.02922862472019766	5.9525736075869345e-8	2.8691404788569024e-5
cisIL6R	met-d-Total_PL	Total phospholipids in lipoprotein particles || id:met-d-Total_PL	cisIL6R	Inverse variance weighted	26	0.13646232864681115	0.024681788880701154	3.223055276771017e-8	1.5599587539571724e-5
cisIL6R	met-d-Total_TG	Total triglycerides || id:met-d-Total_TG	cisIL6R	Inverse variance weighted	26	0.06970320997239232	0.026582576030862788	0.008737977857994168	1
cisIL6R	met-d-Tyr	Tyrosine || id:met-d-Tyr	cisIL6R	Inverse variance weighted	26	-0.017049917663602258	0.025906000839037532	0.5104446463669806	1
cisIL6R	met-d-Unsaturation	Degree of unsaturation || id:met-d-Unsaturation	cisIL6R	Inverse variance weighted	26	0.039349032872704755	0.024857647231919414	0.11342717414410111	1
cisIL6R	met-d-Val	Valine || id:met-d-Val	cisIL6R	Inverse variance weighted	26	0.0491420785492835	0.02605895468069545	0.059321384258211686	1
cisIL6R	met-d-VLDL_C	VLDL cholesterol || id:met-d-VLDL_C	cisIL6R	Inverse variance weighted	26	0.07460399689263501	0.025880526066623406	0.003943695927519186	1
cisIL6R	met-d-VLDL_CE	Cholesteryl esters in VLDL || id:met-d-VLDL_CE	cisIL6R	Inverse variance weighted	26	0.07022017433209067	0.025924271273244485	0.006755444851916248	1
cisIL6R	met-d-VLDL_FC	Free cholesterol in VLDL || id:met-d-VLDL_FC	cisIL6R	Inverse variance weighted	26	0.07780694224747	0.025724524988144603	0.002489447492124003	0.833964909861541
cisIL6R	met-d-VLDL_L	Total lipids in VLDL || id:met-d-VLDL_L	cisIL6R	Inverse variance weighted	26	0.08156373570663579	0.02541265485471106	0.0013293292667474828	0.4705825604286089
cisIL6R	met-d-VLDL_P	Concentration of VLDL particles || id:met-d-VLDL_P	cisIL6R	Inverse variance weighted	26	0.06746030375904037	0.02577496573731453	0.008863358823656053	1
cisIL6R	met-d-VLDL_PL	Phospholipids in VLDL || id:met-d-VLDL_PL	cisIL6R	Inverse variance weighted	26	0.07292661635509937	0.02560100904031392	0.004391430423323567	1
cisIL6R	met-d-VLDL_size	Average diameter for VLDL particles || id:met-d-VLDL_size	cisIL6R	Inverse variance weighted	26	0.09801808093944034	0.02618529580164324	1.8165609259843788e-4	0.07447899796535953
cisIL6R	met-d-VLDL_TG	Triglycerides in VLDL || id:met-d-VLDL_TG	cisIL6R	Inverse variance weighted	26	0.07563149900630385	0.025978902209517405	0.0035996723248462145	1
cisIL6R	met-d-XL_HDL_C	Cholesterol in very large HDL || id:met-d-XL_HDL_C	cisIL6R	Inverse variance weighted	26	-0.013268824832885256	0.032878537316722495	0.6865282000778692	1
cisIL6R	met-d-XL_HDL_C_pct	Cholesterol to total lipids ratio in very large HDL || id:met-d-XL_HDL_C_pct	cisIL6R	Inverse variance weighted	26	0.023515591311171848	0.03456434652193752	0.49628766786776585	1
cisIL6R	met-d-XL_HDL_CE	Cholesteryl esters in very large HDL || id:met-d-XL_HDL_CE	cisIL6R	Inverse variance weighted	26	-0.005962169926458843	0.03155211992115901	0.8501221466582887	1
cisIL6R	met-d-XL_HDL_CE_pct	Cholesteryl esters to total lipids ratio in very large HDL || id:met-d-XL_HDL_CE_pct	cisIL6R	Inverse variance weighted	26	0.09794982232885097	0.0334582825366827	0.0034167606554305124	1
cisIL6R	met-d-XL_HDL_FC	Free cholesterol in very large HDL || id:met-d-XL_HDL_FC	cisIL6R	Inverse variance weighted	26	-0.04006774455441284	0.03856619990529031	0.29883533325707456	1
cisIL6R	met-d-XL_HDL_FC_pct	Free cholesterol to total lipids ratio in very large HDL || id:met-d-XL_HDL_FC_pct	cisIL6R	Inverse variance weighted	26	-0.01684505494886509	0.02822910018837792	0.5506899308153729	1
cisIL6R	met-d-XL_HDL_L	Total lipids in very large HDL || id:met-d-XL_HDL_L	cisIL6R	Inverse variance weighted	26	-0.017925952775977045	0.03301348927472667	0.5871375586641008	1
cisIL6R	met-d-XL_HDL_P	Concentration of very large HDL particles || id:met-d-XL_HDL_P	cisIL6R	Inverse variance weighted	26	0.012624150299653534	0.03215901721432584	0.6946489327148048	1
cisIL6R	met-d-XL_HDL_PL	Phospholipids in very large HDL || id:met-d-XL_HDL_PL	cisIL6R	Inverse variance weighted	26	-0.02669893249456605	0.03312419813764741	0.4202284222642264	1
cisIL6R	met-d-XL_HDL_PL_pct	Phospholipids to total lipids ratio in very large HDL || id:met-d-XL_HDL_PL_pct	cisIL6R	Inverse variance weighted	26	-0.057771340351873264	0.03261609962750222	0.07651876146242491	1
cisIL6R	met-d-XL_HDL_TG	Triglycerides in very large HDL || id:met-d-XL_HDL_TG	cisIL6R	Inverse variance weighted	26	0.05530408513862541	0.03298280608515154	0.09359039992121582	1
cisIL6R	met-d-XL_HDL_TG_pct	Triglycerides to total lipids ratio in very large HDL || id:met-d-XL_HDL_TG_pct	cisIL6R	Inverse variance weighted	26	0.045558653275470054	0.030135383721294307	0.1305849169129888	1
cisIL6R	met-d-XL_VLDL_C	Cholesterol in very large VLDL || id:met-d-XL_VLDL_C	cisIL6R	Inverse variance weighted	26	0.07814054331350195	0.025314836319544266	0.002023584507253992	0.6961130704953733
cisIL6R	met-d-XL_VLDL_C_pct	Cholesterol to total lipids ratio in very large VLDL || id:met-d-XL_VLDL_C_pct	cisIL6R	Inverse variance weighted	26	0.02004683856929162	0.026683397776322178	0.4524811078827106	1
cisIL6R	met-d-XL_VLDL_CE	Cholesteryl esters in very large VLDL || id:met-d-XL_VLDL_CE	cisIL6R	Inverse variance weighted	26	0.08825416211066825	0.02551020488184432	5.410525987443502e-4	0.20722314531908612
cisIL6R	met-d-XL_VLDL_CE_pct	Cholesteryl esters to total lipids ratio in very large VLDL || id:met-d-XL_VLDL_CE_pct	cisIL6R	Inverse variance weighted	26	0.03389873141816004	0.026044897720481575	0.1930703300378096	1
cisIL6R	met-d-XL_VLDL_FC	Free cholesterol in very large VLDL || id:met-d-XL_VLDL_FC	cisIL6R	Inverse variance weighted	26	0.06078597925550608	0.025106205380044044	0.01547133895815876	1
cisIL6R	met-d-XL_VLDL_FC_pct	Free cholesterol to total lipids ratio in very large VLDL || id:met-d-XL_VLDL_FC_pct	cisIL6R	Inverse variance weighted	26	-0.04526219227996441	0.030456783635581287	0.1372494931952021	1
cisIL6R	met-d-XL_VLDL_L	Total lipids in very large VLDL || id:met-d-XL_VLDL_L	cisIL6R	Inverse variance weighted	26	0.06610803850409017	0.02493973015976554	0.008032233388932664	1
cisIL6R	met-d-XL_VLDL_P	Concentration of very large VLDL particles || id:met-d-XL_VLDL_P	cisIL6R	Inverse variance weighted	26	0.06683096920459038	0.02491289220787966	0.007305542391996727	1
cisIL6R	met-d-XL_VLDL_PL	Phospholipids in very large VLDL || id:met-d-XL_VLDL_PL	cisIL6R	Inverse variance weighted	26	0.06180025421224998	0.02501382340757263	0.01348699844967959	1
cisIL6R	met-d-XL_VLDL_PL_pct	Phospholipids to total lipids ratio in very large VLDL || id:met-d-XL_VLDL_PL_pct	cisIL6R	Inverse variance weighted	26	-0.06058376510725734	0.030511299372544123	0.04707582955650941	1
cisIL6R	met-d-XL_VLDL_TG	Triglycerides in very large VLDL || id:met-d-XL_VLDL_TG	cisIL6R	Inverse variance weighted	26	0.059801426678293274	0.02540302534775414	0.018567291380768368	1
cisIL6R	met-d-XL_VLDL_TG_pct	Triglycerides to total lipids ratio in very large VLDL || id:met-d-XL_VLDL_TG_pct	cisIL6R	Inverse variance weighted	26	-0.005012145147439466	0.02651505767200829	0.8500691918464203	1
cisIL6R	met-d-XS_VLDL_C	Cholesterol in very small VLDL || id:met-d-XS_VLDL_C	cisIL6R	Inverse variance weighted	26	0.025715147635118403	0.026795146561796407	0.33720912645147283	1
cisIL6R	met-d-XS_VLDL_C_pct	Cholesterol to total lipids ratio in very small VLDL || id:met-d-XS_VLDL_C_pct	cisIL6R	Inverse variance weighted	26	0.06468806985813234	0.03632860195263233	0.07497169441736384	1
cisIL6R	met-d-XS_VLDL_CE	Cholesteryl esters in very small VLDL || id:met-d-XS_VLDL_CE	cisIL6R	Inverse variance weighted	26	0.0311953125875254	0.027679358563711867	0.25973216312659764	1
cisIL6R	met-d-XS_VLDL_CE_pct	Cholesteryl esters to total lipids ratio in very small VLDL || id:met-d-XS_VLDL_CE_pct	cisIL6R	Inverse variance weighted	26	0.07038273251510026	0.035381396321875314	0.04667271166123395	1
cisIL6R	met-d-XS_VLDL_FC	Free cholesterol in very small VLDL || id:met-d-XS_VLDL_FC	cisIL6R	Inverse variance weighted	26	0.009271037047216399	0.025466623402916784	0.7158232296966418	1
cisIL6R	met-d-XS_VLDL_FC_pct	Free cholesterol to total lipids ratio in very small VLDL || id:met-d-XS_VLDL_FC_pct	cisIL6R	Inverse variance weighted	26	0.002446528301384192	0.03971435264601881	0.9508788868568893	1
cisIL6R	met-d-XS_VLDL_L	Total lipids in very small VLDL || id:met-d-XS_VLDL_L	cisIL6R	Inverse variance weighted	26	0.011988531220532943	0.025475752485420625	0.6379364418827327	1
cisIL6R	met-d-XS_VLDL_P	Concentration of very small VLDL particles || id:met-d-XS_VLDL_P	cisIL6R	Inverse variance weighted	26	0.013071272907847955	0.025572719568342905	0.6092521243205229	1
cisIL6R	met-d-XS_VLDL_PL	Phospholipids in very small VLDL || id:met-d-XS_VLDL_PL	cisIL6R	Inverse variance weighted	26	-0.008252567456971404	0.02583488807330881	0.7493966741783578	1
cisIL6R	met-d-XS_VLDL_PL_pct	Phospholipids to total lipids ratio in very small VLDL || id:met-d-XS_VLDL_PL_pct	cisIL6R	Inverse variance weighted	26	-0.17579839658807483	0.027384331543199168	1.3656925314287607e-10	6.719207254629502e-8
cisIL6R	met-d-XS_VLDL_TG	Triglycerides in very small VLDL || id:met-d-XS_VLDL_TG	cisIL6R	Inverse variance weighted	26	-0.01149400651223878	0.030424576090361855	0.7055889005351019	1
cisIL6R	met-d-XS_VLDL_TG_pct	Triglycerides to total lipids ratio in very small VLDL || id:met-d-XS_VLDL_TG_pct	cisIL6R	Inverse variance weighted	26	-0.037294824825818175	0.039398515732515904	0.3438401877867724	1
cisIL6R	met-d-XXL_VLDL_C	Cholesterol in chylomicrons and extremely large VLDL || id:met-d-XXL_VLDL_C	cisIL6R	Inverse variance weighted	26	0.04430944562237568	0.025118727510987125	0.07773191020325075	1
cisIL6R	met-d-XXL_VLDL_C_pct	Cholesterol to total lipids ratio in chylomicrons and extremely large VLDL || id:met-d-XXL_VLDL_C_pct	cisIL6R	Inverse variance weighted	26	0.016232014929034505	0.025997634978223282	0.5323878656656547	1
cisIL6R	met-d-XXL_VLDL_CE	Cholesteryl esters in chylomicrons and extremely large VLDL || id:met-d-XXL_VLDL_CE	cisIL6R	Inverse variance weighted	26	0.06553746750230172	0.02503495125037318	0.00884885885335328	1
cisIL6R	met-d-XXL_VLDL_CE_pct	Cholesteryl esters to total lipids ratio in chylomicrons and extremely large VLDL || id:met-d-XXL_VLDL_CE_pct	cisIL6R	Inverse variance weighted	26	0.06406984027202701	0.026139014203447008	0.014241277326048844	1
cisIL6R	met-d-XXL_VLDL_FC	Free cholesterol in chylomicrons and extremely large VLDL || id:met-d-XXL_VLDL_FC	cisIL6R	Inverse variance weighted	26	0.027494843354585553	0.026402586623474073	0.29770418145333305	1
cisIL6R	met-d-XXL_VLDL_FC_pct	Free cholesterol to total lipids ratio in chylomicrons and extremely large VLDL || id:met-d-XXL_VLDL_FC_pct	cisIL6R	Inverse variance weighted	26	-0.06637234713222445	0.02583148579235319	0.010186423294536269	1
cisIL6R	met-d-XXL_VLDL_L	Total lipids in chylomicrons and extremely large VLDL || id:met-d-XXL_VLDL_L	cisIL6R	Inverse variance weighted	26	0.03142539279823339	0.026792641539427925	0.24083136592305573	1
cisIL6R	met-d-XXL_VLDL_P	Concentration of chylomicrons and extremely large VLDL particles || id:met-d-XXL_VLDL_P	cisIL6R	Inverse variance weighted	26	0.023686167657238768	0.026566420715819918	0.37261651420082825	1
cisIL6R	met-d-XXL_VLDL_PL	Phospholipids in chylomicrons and extremely large VLDL || id:met-d-XXL_VLDL_PL	cisIL6R	Inverse variance weighted	26	0.025278845822449107	0.02571504871297732	0.32558920044391576	1
cisIL6R	met-d-XXL_VLDL_PL_pct	Phospholipids to total lipids ratio in chylomicrons and extremely large VLDL || id:met-d-XXL_VLDL_PL_pct	cisIL6R	Inverse variance weighted	26	-0.11101082251691777	0.0361644824304732	0.0021433914131100953	0.7330398632836526
cisIL6R	met-d-XXL_VLDL_TG	Triglycerides in chylomicrons and extremely large VLDL || id:met-d-XXL_VLDL_TG	cisIL6R	Inverse variance weighted	26	0.030230826502375636	0.026060279335292064	0.24603470693835988	1
cisIL6R	met-d-XXL_VLDL_TG_pct	Triglycerides to total lipids ratio in chylomicrons and extremely large VLDL || id:met-d-XXL_VLDL_TG_pct	cisIL6R	Inverse variance weighted	26	0.015162591409328716	0.02624598844144325	0.563459375334854	1
